"Document ID","Document Title",Categories,"Number of Downloads"
519914,"Document Id: 519914 (Deleted)",,11
520057,"Grievance Form Dove",Administrative,11
520346,"Medication Management –Opioid Overdose Management",Nursing,11
520708,"Document Id: 520708 (Deleted)",,11
520712,"Document Id: 520712 (Deleted)",,11
520780,"Elopements and Wandering Residents Policy",Administrative,11
520862,"QA Audit- Pain",Nursing,11
520884,"QAPI- Change Process Policy",Administrative,11
520900,"Compliance with Reporting Allegations of Abuse Neglect Exploitation Policy","Policies and Procedures",11
520924,"Call lights Accessibility and Timely Response Policy","Policies and Procedures",11
521529,"Competency- Accessing and Deaccessing Ports","Staff Development",11
521563,"Competency- Dressing","Staff Development",11
521595,"Competency- Measuring Wounds","Staff Development",11
521613,"Competency- Nasal Pharyngeal Swab","Staff Development",11
521663,"Competency- Sit to Stand Lift","Staff Development",11
521704,"IC- Covid19 Fit test declination",Administrative,11
521740,"RMS- Blank AAS45",Administrative,11
521769,"Wounds- Wound Tracking Documentation Procedure",Nursing,11
521859,"Glucometer Control Log",Nursing,11
522054,"Attendance and Punctuality Policy","Human Resources",11
522249,"COVID-19 Prevention,Response,Reporting Policy 05-29-24","Policies and Procedures",11
522675,"Medication Storage Policy 04-16-2024","Policies and Procedures",11
522697,"Verifying Placement of Feeding Tube Policy 08-21-2024","Policies and Procedures",11
522919,"Overtime Pay","Human Resources",11
523045,"CNA Skills &#8211; #33 Bed Bath-Perineal Care","Staff Development",11
523143,"IC- Infection Prevention and Control Risk Assessment",Nursing,11
466981,"Document Id: 466981 (Deleted)",,10
467118,"Document Id: 467118 (Deleted)",,10
467224,"Document Id: 467224 (Deleted)",,10
467342,"Suctioning the Upper Airway","Policies and Procedures",10
467344,"Suctioning the Upper Airway Oral Pharyngeal Suctioning","Policies and Procedures",10
467379,"Form 703 Instructions &#8211; Evaluation of Medical Need Criteria","Social Services",10
467586,"Bed Hold Notice Upon Transfer Policy_rev 08/01/20","Policies and Procedures",10
467766,"Bed Bug Prevention and Management Policy &#8211; 07/02/21","Policies and Procedures",10
470204,"Document Id: 470204 (Deleted)",,10
470210,"Document Id: 470210 (Deleted)",,10
470216,"BUSINESS &#8211; Segregation of Duties &#8211; CBO Cash Receipts","Policies and Procedures",10
470908,"RESP Tracheobronchial Suctioning","Policies and Procedures",10
470934,"RESP Manual Resuscitators","Policies and Procedures",10
470947,"RESP BiLevel Therapy","Policies and Procedures",10
470971,"THER &#8211; Rehabilitation Services Screening Policy and Procedure","Policies and Procedures",10
470997,"MDS &#8211; Interrupted Stay Policy","Policies and Procedures",10
471011,"THER &#8211; Rehabilitation Screening Services Policy and Procedure FORM","Policies and Procedures",10
471263,"DTY &#8211; Cleaning Instructions: Hoods and Filters","Policies and Procedures",10
471467,"Document Id: 471467 (Deleted)",,10
471572,"C Diff","Policies and Procedures",10
471655,"PLANTOPS Emergency Generator Testing Policy","Policies and Procedures",10
472213,"NSG &#8211; Suture Removal Policy","Policies and Procedures",10
473177,"Nursing P&amp;P 2018","Policies and Procedures",10
473640,"Administrative Policy and Procedure &#8211; Reporting-Reasonable-Suspicion-of-a-Crime",Administrative,10
473813,"Dietary Labeling and Dating Policy","Policies and Procedures",10
473950,"Resp Handheld Nebulizers","Policies and Procedures",10
474113,"Document Id: 474113 (Deleted)",,10
474128,"Infection Control: Employee Tuberculosis Testing","Policies and Procedures",10
474130,"Infection Control: Enhanced Barrier Precautions","Policies and Procedures",10
475539,"Document Id: 475539 (Deleted)",,10
475614,"Resident Personal Belongings","Policies and Procedures",10
475638,"Nursing Services &#8211; Registered Nurse (RN) Guidelines","Policies and Procedures",10
475650,"Reporting Abuse/Neglect/Exploitation Compliance Guidelines","Policies and Procedures",10
475657,"Document Id: 475657 (Deleted)",,10
475960,"Document Id: 475960 (Deleted)",,10
476012,"Document Id: 476012 (Deleted)",,10
476114,"Document Id: 476114 (Deleted)",,10
476130,"Document Id: 476130 (Deleted)",,10
476194,"Document Id: 476194 (Deleted)",,10
476530,"Behavioral Health Services","Social Services",10
476637,"Activity Related F Tags",Activities,10
476725,"Suicide Prevention Policy",Nursing,10
476767,"Wound Care Products Guide Tool",Nursing,10
476779,"Thursday Sweeps Process Guide",Nursing,10
476829,"Document Id: 476829 (Deleted)",,10
476894,"Maintenance Inspection",Maintenance,10
476905,"Document Id: 476905 (Deleted)",,10
476987,"Document Id: 476987 (Deleted)",,10
477038,"Companion Animal Visits Policy",Activities,10
477042,"Dining And Resident Activity Rooms Policy",Activities,10
477099,"Availability of Resident Funds After Business Office Hours Policy",Administrative,10
477188,"Compliance And Ethics Quality Assurance Tool Policy",Administrative,10
477224,"Safeguarding Of Residents Identifiable Information Policy",Administrative,10
477250,"Cooperative Agreement In The Case Of An Emergency Policy",Administrative,10
477272,"Emergency Preparedness Training And Testing Program Policy",Administrative,10
477309,"Identification/Triage In Emergency Policy",Administrative,10
477387,"Behavioral Health Services","Social Services",10
477522,"Document Id: 477522 (Deleted)",,10
477656,"Document Id: 477656 (Deleted)",,10
477726,"Influenza Policy",Nursing,10
477779,"Document Id: 477779 (Deleted)",,10
477797,"Clean Dressing Change Policy",Nursing,10
477817,"Pressure Injury Surveillance Policy",Nursing,10
477856,"Document Id: 477856 (Deleted)",,10
477868,"Administration of Dry Powder Inhalers",Nursing,10
477897,"Medical Marijuana Policy",Nursing,10
477906,"Medication Regimen Review Policy",Nursing,10
477926,"Document Id: 477926 (Deleted)",,10
477997,"Document Id: 477997 (Deleted)",,10
478137,"Intravenous Therapy Policy",Nursing,10
478141,"Resident Self Determination and Participation (Activities)",Activities,10
478210,"Document Id: 478210 (Deleted)",,10
478216,"PICC/Midline/CVAD Dressing Change",Nursing,10
478363,"Document Id: 478363 (Deleted)",,10
478385,"Document Id: 478385 (Deleted)",,10
478433,"Management of C. Difficile Infection Policy",Nursing,10
479103,"Job Description &#8211; Infection Preventionist","Human Resources",10
479824,"Document Id: 479824 (Deleted)",,10
479850,"Document Id: 479850 (Deleted)",,10
479856,"Document Id: 479856 (Deleted)",,10
479866,"Document Id: 479866 (Deleted)",,10
479894,"Document Id: 479894 (Deleted)",,10
479896,"Document Id: 479896 (Deleted)",,10
479908,"Document Id: 479908 (Deleted)",,10
479995,"Document Id: 479995 (Deleted)",,10
480057,"Means of Egress &#8211; Corridors and Exits Policy","Policies and Procedures",10
480368,"Document Id: 480368 (Deleted)",,10
480457,"Document Id: 480457 (Deleted)",,10
480483,"Document Id: 480483 (Deleted)",,10
480514,"Document Id: 480514 (Deleted)",,10
480534,"Document Id: 480534 (Deleted)",,10
480619,"TB Risk Assessment",Nursing,10
481219,"Document Id: 481219 (Deleted)",,10
481237,"Document Id: 481237 (Deleted)",,10
481270,"Document Id: 481270 (Deleted)",,10
481279,"Document Id: 481279 (Deleted)",,10
481285,"Document Id: 481285 (Deleted)",,10
481288,"Document Id: 481288 (Deleted)",,10
481342,"Document Id: 481342 (Deleted)",,10
481346,"Document Id: 481346 (Deleted)",,10
481384,"Document Id: 481384 (Deleted)",,10
481448,"Document Id: 481448 (Deleted)",,10
481555,"Resident assessment coordination with PASARR Program Policy","Policies and Procedures",10
481585,"Pressure Injury Risk Assessment Policy","Policies and Procedures",10
481761,"Care Planning Special Needs &#8211; Dialysis Policy",Nursing,10
481828,"Maintenance of Electronic Clinical Records",Nursing,10
481854,"Physician, Physician Assistant, Nurse Practitioner or Clinical Nurse Specialist Lab Notification",Nursing,10
481868,"Document Id: 481868 (Deleted)",,10
482095,"Transfer Agreement Policy",Administrative,10
482103,"Smoke Free Facility Policy",Administrative,10
482411,"Illegal Drug Use Policy","Human Resources",10
482441,"Professional Development Policy","Human Resources",10
482538,"Dietary Aid- Competency- Form","Food and Nutrition Services",10
482695,"Incident Command Communication Procedures","Policies and Procedures",10
482707,"Smoking Log",Administrative,10
482789,"EPP After Action 2","Policies and Procedures",10
482791,"EPP After Action 3","Policies and Procedures",10
482822,"EPP Policies 2","Policies and Procedures",10
482826,"EPP Policies 4","Policies and Procedures",10
482866,"Document Id: 482866 (Deleted)",,10
482907,"Document Id: 482907 (Deleted)",,10
483014,"Nebulizer Therapy",Nursing,10
483245,"Medication Error Post Test","Staff Development",10
483247,"Document Id: 483247 (Deleted)",,10
483349,"Document Id: 483349 (Deleted)",,10
483405,"Handwashing Guidelines for Dietary Employees","Food and Nutrition Services",10
483454,"Ordering Wound Treatment and Prevention Supplies Policy",Nursing,10
483460,"Facility 24 Hour Report Policy",Nursing,10
483504,"DM &#8211; Liberalized Diet Change Guide","Food and Nutrition Services",10
483564,"DM &#8211; Recommendations for Glucose Replacement in the Ill Diabetic","Food and Nutrition Services",10
483786,"Document Id: 483786 (Deleted)",,10
483829,"Maintenance &#8211; Preventative Maintenance for Wheelchairs Policy",Maintenance,10
484199,"Falls Checklist",Nursing,10
484616,"Document Id: 484616 (Deleted)",,10
484982,"Body Audit Communication",Nursing,10
485014,"Document Id: 485014 (Deleted)",,10
485095,"Emergency Crash Cart Checklist",Nursing,10
485115,"Weight Management","Policies and Procedures",10
485282,"MT/CO Sample Behavior Management Plan","Social Services",10
485307,"Pressure Injury Prevention and Management policy &#8211; 01/26/23","Policies and Procedures",10
485368,"Document Id: 485368 (Deleted)",,10
485472,"Document Id: 485472 (Deleted)",,10
485595,"Notice of Medicare Non-Coverage Form","Policies and Procedures",10
485637,"Restorative Nursing Program","Policies and Procedures",10
485708,"PLANTOPS Utility Loss Policy","Policies and Procedures",10
485718,"Infection Control &#8211; McGeer Criteria","Policies and Procedures",10
485735,"Grievance Log","Social Services",10
485759,"Infection Control &#8211; Approval/Revision of Policy and Procedures","Policies and Procedures",10
485771,"Infection Control &#8211; Infection Surveillance Criteria","Policies and Procedures",10
486165,"Document Id: 486165 (Deleted)",,10
486209,"CLIN- Assisted Nutrition and Hydration","Policies and Procedures",10
486211,"CLIN- Accessing and Deaccessing Implanted Port","Policies and Procedures",10
486318,"Fire Explosion Incident Reporting",Maintenance,10
486354,"Document Id: 486354 (Deleted)",,10
486496,"NSG- Serving a Meal","Policies and Procedures",10
486508,"NSG- Language Barrier- Limited English Proficiency","Policies and Procedures",10
486512,"Document Id: 486512 (Deleted)",,10
486598,"CLIN- Visitation","Policies and Procedures",10
486639,"NSG- Resident Participation Care Planning","Policies and Procedures",10
486717,"Document Id: 486717 (Deleted)",,10
486719,"Document Id: 486719 (Deleted)",,10
486731,"CEP- Activities of Daily Living","Survey Management",10
486764,"CEP- Positioning Mobility ROM","Survey Management",10
486772,"CMS Focused IC Survey Self-Assessment","Survey Management",10
486833,"IC- Infection Control in the Beauty Salon","Policies and Procedures",10
486878,"Document Id: 486878 (Deleted)",,10
486894,"IC- Transporting a Resident on Isolation","Policies and Procedures",10
486922,"IC- Ice Machines and Chests","Policies and Procedures",10
486926,"Pneumococcal Polysaccharide (PPSV23) VIS",Nursing,10
486950,"Document Id: 486950 (Deleted)",,10
486964,"State Reportable Infections- West Virginia",Nursing,10
487004,"ADMIN- Authorization to Use or Disclose Protected Health Information",Administrative,10
487153,"Resident Council",Activities,10
487171,"Seizure Precautions","Policies and Procedures",10
487238,"Document Id: 487238 (Deleted)",,10
487413,"AUDIT TOOL &#8211; Ombudsman Reporting","Survey Management",10
487419,"AUDIT TOOL &#8211; Room Change Request","Survey Management",10
487595,"Document Id: 487595 (Deleted)",,10
487829,"Accessing and De-accessing an Implanted Vascular Access Port","Policies and Procedures",10
487877,"Influenza Exposure Control",Nursing,10
487891,"Activities Policy &#8211; 03/24/23","Policies and Procedures",10
488037,"EPP- Emergency Staffing Policy","Policies and Procedures",10
488039,"EPP- Emergency Prep. Training and Testing Program","Policies and Procedures",10
488077,Sexual-Expression-Care-Plan,Nursing,10
488233,"MDS- Assessment Frequency Timeliness Policy","Policies and Procedures",10
488238,"MDS- Completing an Accurate Assessment Pressure Injuries Policy","Policies and Procedures",10
488274,"Magic Moments Family Interviews",Administrative,10
488283,"Magic Moments New Resident Questionnaire",Administrative,10
488305,"HR &#8211; Leave of Absence Policy","Policies and Procedures",10
488331,"Document Id: 488331 (Deleted)",,10
488366,"Form &#8211; Payroll Concern Form","Human Resources",10
488684,"ACT- Activities Policy","Policies and Procedures",10
488711,"Document Id: 488711 (Deleted)",,10
488717,"Document Id: 488717 (Deleted)",,10
488719,"Document Id: 488719 (Deleted)",,10
488784,"PCC Evaluation Schedule at a Glance",Nursing,10
488802,"PCC Hydration Evaluation Process","Food and Nutrition Services",10
488806,"PCC Nutrition Documentation Process","Food and Nutrition Services",10
488886,"Certification and Recertification",MDS,10
488986,"Resident Smoking","Policies and Procedures",10
489084,"F.E.S.A. Formula","Human Resources",10
489103,"Non-Dietary Refrigerator/Freezer Temperature Log","Food and Nutrition Services",10
489456,"Manual Ware Washing Policy","Food and Nutrition Services",10
489462,"Employee Medical History","Human Resources",10
489618,"Document Id: 489618 (Deleted)",,10
489701,"Sanitation Rounds Quick Checklist","Food and Nutrition Services",10
489866,"Use of Psychotropic Medication","Policies and Procedures",10
490206,"Document Id: 490206 (Deleted)",,10
490324,"Document Id: 490324 (Deleted)",,10
