"Document ID","Document Title",Categories,"Number of Downloads"
24590,"Quality Assessment and Assurance (QAA) and Quality Assurance and Performance Improvement (QAPI) Plan Review: CMS-20058 Form","4. Mandatory Facility Level Tasks, Long Term Care Survey Process, Survey and Certification",139
451863,"Enforcement Guidance for Respiratory Protection and the N95 Shortage Due to the COVID-19 Pandemic","5. Miscellaneous, 5. Miscellaneous, Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Regulations, Regulatory Agencies, Safety, Safety",139
33571,"Activities &#8211; Residents with Disruptive Behavioral Symptoms &#8220;I&#8221; Care Plan","“I” Care Plans, Activities, Activities, Assisted Living, Care Plans, Care Plans, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",139
39979,"HIPAA Privacy Rule Training Handout","Assisted Living, HIPAA, HIPAA, Staff Development, Staff Development, Tools and Templates, Tools and Templates",139
36140,"Social Services Related F-Tags","Forms and Checklists, Social Services, Tools and Templates",139
39475,"Suprapubic Catheterization Validation Checklist","Assisted Living, Drain/ Tube Management, Drain/ Tube Management, Staff Development, Staff Development, Tools and Templates, Tools and Templates",139
37824,"Hearing and Vision Services Policy","Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Social Services, Social Services, Social Services, Social Services, Tools and Templates, Tools and Templates",139
39625,"Rehabilitative Services Competency Checklist","Assisted Living, Competencies, Competencies, Staff Development, Staff Development, Tools and Templates, Tools and Templates",139
36824,"Copyrights Policy","Administrative, Assisted Living, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics Program Resources, Government Initiatives, MEGA Rule, Phase 1, Phase 3, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",139
38382,"Medical Marijuana Policy","Assisted Living, Government Initiatives, Medication Management, Medication Management, Medication Management, Medication Management, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",139
36719,"Readmission to Facility Policy","Administration, Administration, Administration, Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",138
28025,"F-692: Unidentified Weight Loss (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",138
28036,"F-758: Inappropriate Use of PRN Psychotropic Medication (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",138
39325,"Immunization Record Form","Forms and Checklists, Infection Control, Nursing, Tools and Templates",138
38325,"Administration of Dry Powder Inhalers Policy","Assisted Living, Government Initiatives, Medication Management, Medication Management, Medication Management, Medication Management, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",138
39645,"Module 01: Overview of Mild Cognitive Impairment and Dementia for an Interprofessional Team (Pre-Post-Test Questions with Answer Key)","Assisted Living, Dementia, Dementia, Staff Development, Staff Development, Tools and Templates, Tools and Templates",138
38407,"Medication Regimen Review Policy","Assisted Living, Government Initiatives, Medication Management, Medication Management, Medication Management, Medication Management, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Phase 2, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",137
37680,"Dementia Care &#8211; Grief Policy","Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Social Services, Social Services, Social Services, Social Services, Tools and Templates, Tools and Templates",137
36414,"Facility Assessment for Hiring Form","Facility Staffing, Human Resources, Recruitment and Retention, Tools and Templates",137
451162,"Mental Health and Coping During COVID-19","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, Regulations, Regulatory Agencies",137
27780,"F-657 Care Plan Timing and Revision","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",137
38401,"Medication Orders Policy","Assisted Living, Government Initiatives, Medication Management, Medication Management, Medication Management, Medication Management, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",136
35595,"2017 Food Code","*Food Code, *Food Code, Assisted Living, FDA, FDA, Food and Nutrition Service, Food Code, Regulations, Regulatory Agencies, Tools and Templates",136
40796,"Emergency Preparedness Quick Reference Flip Chart Tool","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Forms and Tools, Forms and Tools, Forms and Tools, Safety, Safety, Tools and Templates",136
451421,"Essential Healthcare Worker Letter","Forms and Checklists, Infection Control, Nursing, Tools and Templates",136
36252,"Transactions Involving Resident Funds Policy","Administrative, Assisted Living, Business Office, Business Office, Business Office, Business Office, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",136
38561,"Maintenance of Electronic Clinical Records Policy","Assisted Living, Government Initiatives, MEGA Rule, Nursing, Nursing, Nursing, Nursing Processes, Nursing Processes, Nursing Processes, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",136
43693,"Billing Statements and Resident Collections Policy","Administrative, Assisted Living, Business Office, Business Office, Business Office, Business Office, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",136
39368,"Resident and Family Education Documentation Form &#8211; Infection Control","Forms and Checklists, Infection Control, Nursing, Tools and Templates",136
38614,"Provision of Physician Ordered Services Policy","Assisted Living, Government Initiatives, MEGA Rule, Nursing, Nursing, Nursing, Nursing Processes, Nursing Processes, Nursing Processes, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",136
36136,"Social History and Psychosocial Assessment Form","Forms and Checklists, Social Services, Tools and Templates",135
451118,"QSO Letter 20-17: Guidance for Use of Certain Industrial Respirators by Health Care Personnel","2020 Fiscal Year, Survey and Certification, Survey and Certification Letters",135
28037,"F-759 and F-760: Medication Error Rate 5% or Greater (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",135
27793,"F-686 Treatment and Services to Prevent / Heal Pressure Ulcers","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",135
36617,"Administration of Facility Policy","Administration, Administration, Administration, Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",134
451595,"Injection Safety – Drug Diversion Policy","Assisted Living, Government Initiatives, Medication Management, Medication Management, Medication Management, Medication Management, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",134
35900,"Fire Safety Schedule","Life Safety Code, Maintenance, Tools, Tools and Templates",134
36707,"Policy Template","Administration, Administration, Administration, Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",134
38294,"Providing Nail Care Policy","Assisted Living, Clinical, Clinical, Clinical, Government Initiatives, MEGA Rule, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",134
35540,"Sanitation Plan","Food and Nutrition Forms, Food and Nutrition Service, Tools and Templates",134
37620,"Completing an Accurate Assessment Regarding Pressure Injuries Policy","Assisted Living, Government Initiatives, MDS, MEGA Rule, Minimum Data Set (MDS), Minimum Data Set (MDS), Minimum Data Set (MDS), Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",134
33412,"Activity Calendar &#8211; November","Activities, Activities, Activity Calendars, Activity Calendars, Assisted Living, Tools and Templates, Tools and Templates",133
33415,"Activity Calendar &#8211; December","Activities, Activities, Activity Calendars, Activity Calendars, Assisted Living, Tools and Templates, Tools and Templates",133
39356,"Instructions for Cleaning and Disinfection Products","Forms and Checklists, Infection Control, Nursing, Tools and Templates",133
